"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRECIPITATION","SNOWFALL","MAXTEMP","MINTEMP"
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-04,0,0,69,44
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-05,0,0,76,46
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-06,0,0,76,51
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-07,0,0,70,52
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-08,0.09,0,71,47
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-09,0,0,61,46
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-10,0,0,69,48
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-11,0,0,71,42
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-12,0,0,75,44
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-13,0,0,77,47
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-14,0,0,80,51
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-15,0,0,81,53
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-16,0,0,81,48
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-17,0,0,79,48
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-18,0,0,81,49
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-19,0,0,76,52
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-20,0.05,0,79,56
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-21,0.04,0,63,55
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-22,0.33,0,57,54
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-23,0,0,64,45
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-24,0,0,60,46
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-25,0,0,63,50
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-26,0.2,0,58,53
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-27,0.43,0,64,53
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-28,0,0,72,52
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-29,0,0,70,55
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-09-30,0,0,63,45
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-01,0,0,71,47
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-02,0.02,0,63,50
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-03,0,0,62,50
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-04,0,0,69,48
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-05,0.02,0,71,49
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-06,0,0,68,36
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-07,0,0,64,37
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-08,0.29,0,65,38
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-09,0,0,58,36
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-10,0.05,0,58,36
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-11,0,0,53,38
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-12,0,0,61,40
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-13,0,0,64,28
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-14,0.45,0,44,38
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-15,0.15,0,50,33
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-16,0,0,48,33
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-17,0,0,50,27
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-18,0,0,54,27
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-19,0,0,62,30
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-20,0,0,67,30
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-21,0,0,69,30
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-22,0,0,75,42
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-23,0,0,74,46
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-24,0.02,0,74,52
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-25,0,0,62,31
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-26,0,0,58,30
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-27,0,0,58,23
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-28,0,0,49,24
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-29,0,0,46,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-30,0.2,0,47,39
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-10-31,0.01,0,66,45
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-01,0,0,75,45
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-02,0,0,72,41
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-03,0,0,49,20
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-04,0,0,47,17
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-05,0,0,51,21
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-06,0,0,69,21
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-07,0,0,74,50
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-08,0,0,62,32
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-09,0.02,0,56,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-10,0,0,47,14
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-11,0.06,0,52,18
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-12,0,0,63,42
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-13,0,0,45,19
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-14,0,0,43,17
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-15,0,0,42,NA
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-16,0,0,52,16
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-17,0,0,55,22
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-18,0.01,0,57,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-19,0,0,56,34
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-20,0,0,51,22
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-21,0.04,0,54,24
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-22,1.61,0,44,37
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-23,0.8,0,47,36
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-24,0.02,0,41,36
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-25,0,0,43,28
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-26,0,0,45,26
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-27,NA,0,36,27
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-28,0.04,0,42,26
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-29,0.63,0,37,28
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-11-30,0.02,0.5,39,22
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-01,0,0,33,19
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-02,0,0,31,6
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-03,0,0,33,8
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-04,0,0,32,7
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-05,0.36,4,35,10
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-06,0.04,1,33,19
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-07,0,0,24,6
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-08,0.12,1,32,20
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-09,0,0,40,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-10,0.33,0,41,27
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-11,0.24,0,34,27
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-12,1.41,0,57,28
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-13,0,0,36,15
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-14,0,0,25,6
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-15,0,0,28,4
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-16,0,0,30,6
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-17,0.31,0,49,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-18,0,0,52,28
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-19,0.33,0,44,29
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-20,0,0,37,22
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-21,0.05,0.5,24,19
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-22,0,0,20,-3
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-23,0,0,11,-9
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-24,0.02,0.5,24,-9
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-25,0.06,1,30,15
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-26,0,0,30,-1
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-27,0,0,34,-2
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-28,0.02,0,39,2
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-29,0.02,0,41,31
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-30,0.67,0,51,31
"USC00190192","ASHBURNHAM NORTH, MA US",42.6617,-71.9359,349.3,2024-12-31,0.18,0,55,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-01,0,0,33,26
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-02,0,0,31,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-03,0,0,34,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-04,0,0,34,25
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-05,0.01,0.1,35,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-06,0,0,27,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-07,0.52,6.9,30,21
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-08,0.4,5.5,24,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-09,0,0,30,15
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-10,2.04,2.4,42,18
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-11,0.04,0,44,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-12,0,0,37,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-13,0.7,0,38,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-14,0.41,0,46,26
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-15,0.06,1,31,10
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-16,0.07,0.8,25,10
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-17,0.35,2.9,23,9
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-18,0,0,21,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-19,0,0,24,9
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-20,0,0,23,6
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-21,0.02,0.6,14,6
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-22,0,0,21,6
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-23,0,0,31,9
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-24,0.18,2,34,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-25,0.47,0,40,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-26,0.52,0,47,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-27,0.19,0,34,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-28,0,0,36,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-29,0.71,7,32,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-30,0,0,32,24
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-01-31,0,0,26,20
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-01,0,0,29,22
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-02,0,0,32,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-03,0,0,37,21
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-04,0,0,32,13
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-05,0,0,35,13
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-06,0,0,34,15
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-07,0,0,34,15
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-08,0,0,39,22
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-09,0,0,44,25
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-10,0,0,46,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-11,0.18,0,50,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-12,0,0,42,25
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-13,0,0,40,25
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-14,0.05,0.6,30,22
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-15,0,0,26,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-16,0.1,1,33,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-17,0,0,31,20
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-18,0,0,27,14
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-19,0,0,28,14
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-20,0,0,29,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-21,0,0,33,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-22,0,0,37,13
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-23,0.13,0.5,37,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-24,0.1,0,42,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-25,0,0,32,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-26,0,0,33,8
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-27,0,0,48,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-28,0.23,0,56,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-02-29,0.37,0,52,18
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-01,0,0,28,14
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-02,0,0,36,14
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-03,0.97,0,42,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-04,0,0,55,39
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-05,0.03,0,51,34
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-06,0.35,0,39,34
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-07,1.68,0,54,37
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-08,0.23,0,44,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-09,0,0,50,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-10,1.14,0.2,37,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-11,0.04,0,43,27
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-12,0,0,36,27
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-13,0,0,49,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-14,0,0,59,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-15,0.09,0,62,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-16,0.06,0,40,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-17,0.02,0,52,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-18,0.06,0,52,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-19,0,0,44,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-20,0,0,38,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-21,0.01,0,47,21
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-22,0,0,32,18
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-23,0.46,2,34,18
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-24,2.13,0.3,32,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-25,0,0,33,17
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-26,0,0,37,23
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-27,0.03,0,35,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-28,0.6,0,57,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-29,0.67,0,47,34
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-30,0,0,46,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-03-31,0,0,51,32
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-01,0,0,52,33
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-02,0,0,53,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-03,0.09,0,46,33
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-04,1.56,4.8,36,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-05,0.46,3.6,32,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-06,0,0,36,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-07,0.01,0.1,42,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-08,0,0,45,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-09,0,0,59,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-10,0,0,66,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-11,0.09,0,60,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-12,0.76,0,56,41
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-13,0.51,0,58,41
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-14,0.04,0,49,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-15,0.13,0,52,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-16,0,0,64,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-17,0,0,63,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-18,0,0,64,35
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-19,0.11,0,42,38
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-20,0.11,0,58,38
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-21,0.03,0,57,33
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-22,0,0,48,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-23,0,0,52,29
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-24,0,0,65,30
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-25,0,0,62,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-26,0,0,55,28
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-27,0,0,59,31
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-28,0.14,0,65,34
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-29,0.04,0,70,41
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-04-30,0.48,0,69,46
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-01,0.21,0,56,42
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-02,0,0,50,42
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-03,0.02,0,73,44
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-04,0,0,59,44
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-05,0,0,59,43
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-06,0.52,0,46,43
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-07,0,0,71,46
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-08,0,0,75,47
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-09,0.33,0,58,45
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-10,0,0,62,43
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-11,0,0,59,37
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-12,0,0,57,41
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-13,0.01,0,56,42
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-14,0,0,68,45
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-15,0,0,78,50
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-16,0.81,0,65,53
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-17,0.09,0,65,48
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-18,0,0,70,50
"USC00190190","ASHBURNHAM, MA US",42.6178,-71.9159,337.7,2024-05-19,0.23,0,57,52
